V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
1765.439893,4870.166753,4819.789173,4555.08666,2402.05919,2060.427808,2115.68373,597.7413669,1543.880533,1131.674141,6393.046422,6288.322983,12880.44641,36246.98744,13403.83283,14074.25429,15179.22656,14343.33397,13166.62506,11945.17937,12362.72361,11049.54896,9981.78165,9897.43709,9274.2559,10817.61981,14331.98589,14871.06274,11644.24151,13945.45265,14250.86318,13368.07852,11025.16003,12422.26941,4746.613715,5783.344343,17588.77838,17998.85893,17021.26733,16077.66237,13945.02475,14715.62239,9696.175137,5671.284978,4913.367601,6486.153609,5781.150267,10253.41308,10082.7427,8108.054262,7733.024405,7701.718949,7511.337487,7776.561069,8186.335885,6351.722339,15292.19067,14030.84992,12094.76242,12148.19433,12230.76749,13877.44999,12712.16803,8595.039667,2426.909756,48750.92586,50080.03473,29181.27505,30063.89763,30626.71537,17532.42752,17094.20099,14927.28608,14256.89945,0,4181.896822,9712.315991,5035.53332,4968.067222,5129.790741,7057.314351,6924.172229,14126.29425,7814.34848,8157.970479,6936.761194,5813.599868,3379.886263,3208.193528,3264.494246,2798.932841,16715.54178,17464.40988,17444.23152,18291.42105,18315.52765,18010.76645,17405.66088,17609.56748,16170.12228,17582.32911,16512.18668,15878.89997,11930.42035,7993.121015,6353.935125,3804.937909,3468.29425,2779.16003,2294.981533,2971.082228,2928.704804,1843.05314,2134.677679,17252.45416,16952.36607,16952.36607,16435.88757,16136.40266,16224.57265,15888.16313,15604.84321,15369.61281,15117.39926,14762.83343,12672.41426,12125.54404,11605.36586,10655.40446,10655.40446,2065.031385,24261.06174,24261.06174,11663.81259,10818.6866,9500.745516,9424.015713,9195.735301,9124.1617,8546.359748,8403.482349,9417.715593,8472.720026,8118.766516
5640.601524,8878.438854,8865.323102,8579.490094,6583.911633,6029.173686,5513.925364,3638.999296,3459.09764,3704.055077,4296.341182,8175.258235,14066.45134,32088.31166,10282.21966,10832.73017,12004.39676,11012.73755,9772.951105,8462.17055,8724.344839,7668.927537,6669.954806,6596.120333,5885.944115,13035.9539,16131.45475,16912.91534,13432.50506,15832.69915,15404.06009,14752.80706,12034.93509,8496.797749,5213.435341,4875.179268,13442.87729,13836.18491,12877.63952,11924.76732,9898.159048,10559.01689,5526.125641,1521.830834,1279.667104,2304.685195,1739.904607,10690.29782,10177.67351,7769.838662,7461.286905,6603.042281,6372.751849,6440.771555,6573.958458,5185.024122,11765.51706,10369.88799,8161.985659,8239.449801,8310.487697,9888.633559,8791.57568,5117.280985,6539.746259,44588.60068,45907.81011,25042.78557,25943.15437,26498.11269,13350.98149,13106.91477,10745.38926,10085.52181,4181.896822,0,5583.376288,9103.605904,7506.021345,8800.023011,10673.18498,10084.2173,15310.76224,10079.61458,10372.12882,9389.986935,1675.025258,6014.031495,5842.606737,4550.996599,3611.224602,13255.80412,13593.56595,13568.50221,14391.49392,14413.35835,14084.64835,13383.5093,13583.44045,12269.70401,13551.07226,12501.17648,11816.68157,7929.037298,12053.52424,7649.160057,7965.913297,7435.255678,6829.329372,6410.395563,6675.877494,3188.955319,5939.935444,5671.908324,13084.78332,12812.10072,12812.10072,12275.40619,11961.17065,12047.84945,11710.69326,11427.49617,11192.10188,10941.98239,10633.7878,8512.076419,8016.217372,7423.704004,6518.890675,6518.890675,5253.860641,23202.39959,23202.39959,9222.420577,8106.980782,7244.108144,7282.764568,7043.760374,7057.54045,6383.494166,6003.685323,6800.043966,11589.55053,5586.140759
11223.93609,14157.22491,14178.66817,13880.90415,12102.12536,11389.88746,10673.43028,9198.76368,8696.79058,9040.71704,5768.022883,11918.70669,16242.18055,26537.67352,6714.845584,6916.557401,8064.075462,6883.016585,5700.323592,4462.1641,4249.485459,4202.987745,3873.936608,3872.240274,3408.384957,16425.55533,18815.30372,19816.61943,16337.23969,18637.3968,17407.15121,17084.2596,14267.69706,5218.704211,8762.1067,7346.313003,7876.822077,8715.092412,7921.415659,6940.616424,5736.264706,5615.027589,1717.937113,4266.434649,5376.052849,3384.478243,3933.754112,12506.71349,11703.604,9463.046553,9342.170541,7853.908689,7688.474225,7461.090856,7135.033377,7160.193057,7147.019009,5599.005037,2957.543944,3093.750819,3124.228901,4451.901177,3557.960104,3076.839258,12107.88653,39043.33034,40386.14935,19470.20158,20362.20419,20920.01788,7945.128744,7618.955777,5412.717648,5013.225858,9712.315991,5583.376288,0,14433.63063,11865.15997,13811.84749,15541.18862,14603.82705,17359.09096,13836.9828,14045.81854,13399.93812,3912.49897,10717.25402,10582.98456,8973.02107,8263.481602,8653.445479,8260.469545,8228.51713,9002.734039,9021.207884,8664.414739,7854.418509,8049.338842,6919.640278,8012.240663,6990.392104,6257.851925,2557.191336,17636.48762,11016.73198,13516.43309,13018.58541,12408.52103,11977.44892,12245.17657,8453.192423,11509.06869,11239.89472,7566.354306,7240.104901,7240.104901,6736.48535,6486.715753,6584.649038,6257.129477,5975.307997,5743.935913,5477.131504,5053.466533,2988.815596,2436.301938,2235.027835,944.6602197,944.6602197,10798.95259,21757.17792,21757.17792,7286.625878,6027.087508,6420.070767,6642.632588,6503.219376,6655.389269,6187.117971,5633.241038,5528.030653,15959.3452,5270.117288
4386.081045,417.8177841,271.4667549,571.5956291,2861.996766,3075.19604,3788.686252,5631.355903,5741.850377,5424.010792,9928.466314,5860.304767,11608.30485,40905.17901,16893.20341,17651.74424,18633.22664,18002.52196,16947.15901,15877.96388,16433.90118,14935.92713,13882.49383,13795.80109,13296.94414,8407.004501,12058.72333,12215.35043,9729.314219,11591.18424,12851.36631,11766.42419,10287.73991,17456.44071,6965.865326,8655.728558,22263.92968,22928.7862,21980.47695,21025.05812,18961.23293,19658.15071,14620.57607,10622.36651,9940.161443,11387.96612,10538.71387,10396.79197,10668.53893,9662.674183,9332.00287,10100.51243,9997.464608,10364.94944,10917.28915,9217.560077,19129.92272,18063.56319,16501.12409,16524.40219,16618.39266,18315.48108,17087.31261,12746.64571,3361.672746,53409.49866,54786.27125,33787.48433,34618.76116,35200.93814,22357.39582,21477.73227,19775.52547,19170.44161,5035.53332,9103.605904,14433.63063,0,4382.159333,1790.786424,2873.369906,3860.599246,12699.88249,6095.71302,6403.284944,5258.168903,10641.66344,4272.127583,4315.111067,5889.830932,6307.84766,20429.61889,21673.58212,21660.5121,22528.13922,22555.11115,22289.69773,21840.22423,22048.22481,20443.18954,22029.79713,20940.42215,20398.48248,16426.36683,4841.883997,6715.75969,2348.175277,3589.373677,3453.570696,3428.947126,4427.763296,7687.71972,3786.273524,4881.352053,21996.59228,21617.21999,21617.21999,21159.67503,20918.1246,21013.87394,20683.22271,20400.38005,20167.14771,19904.77249,19419.51996,17422.30759,16775.31691,16456.62045,15374.89181,15374.89181,5385.733286,24897.85751,24897.85751,14621.12041,14112.54777,12550.75163,12384.85468,12201.44742,12067.70855,11669.3631,11742.73728,12787.88101,5012.029815,11608.57294
5829.876531,3964.452101,4141.678043,3910.55389,4741.680916,3579.339487,2892.991658,5392.782257,4343.64115,4366.574147,6478.178017,1595.701855,8093.547116,37778.60353,12997.37102,13788.12968,14679.67901,14180.33307,13233.08208,12313.49006,12965.35108,11372.70466,10381.84568,10297.9534,9934.902195,5863.085815,9367.64832,9909.906953,6693.502298,8977.74896,9444.76128,8494.211516,6411.74343,15885.62692,3234.228073,4943.867811,19350.81203,20579.85051,19757.15945,18776.98474,17115.95122,17425.92158,12515.66408,8911.837362,8693.926602,9447.030004,8366.278842,6154.202685,6331.639852,5327.471862,5016.266421,5983.876031,5924.236333,6308.677687,6886.711797,5416.931572,15400.75081,14510.59176,13373.63845,13360.51329,13464.18999,15163.79278,13901.3067,9544.223448,5424.031224,50236.81463,51687.38163,30625.89213,31379.34356,31983.90885,19732.54642,18183.74815,17265.27805,16855.36111,4968.067222,7506.021345,11865.15997,4382.159333,0,2761.399535,3895.180291,2739.699326,9310.298624,2847.322404,3190.017135,1991.732969,8599.755915,1628.94275,1812.719881,3001.691441,3903.159209,16592.96981,18195.71645,18189.63173,19061.3875,19090.66888,18868.72406,18598.31521,18807.1741,17052.74741,18799.72214,17709.54963,17294.98683,13414.35753,9197.266431,2333.847049,5615.608558,6415.205758,5812.440795,5371.418158,6704.258381,7778.950177,5328.726316,6446.601399,19211.27525,18700.39069,18700.39069,18354.62314,18230.63003,18339.88522,18029.13913,17754.18991,17531.05666,17254.0059,16542.43006,14772.54494,13973.57308,14063.09525,12753.68803,12753.68803,6687.594235,20666.68404,20666.68404,10529.87161,10197.04597,8578.286767,8377.647985,8224.96848,8068.332687,7784.747146,7978.826063,8977.178139,4138.144086,7952.35121
5095.71432,1400.417206,1615.640849,1506.238654,3588.97552,3090.678529,3291.184861,5708.256024,5341.188833,5133.694602,8857.484685,4133.17769,9849.664949,40092.69957,15636.58133,16415.40499,17345.63775,16790.58349,15792.20519,14797.83185,15404.84384,13852.20519,12824.45737,12738.61921,12302.41444,6772.904665,10444.29219,10691.57669,8026.337555,9989.101004,11111.66682,10041.6534,8498.052061,17289.39097,5708.505944,7444.182267,21526.90838,22453.55528,21557.55274,20587.11329,18687.81065,19220.65905,14202.19987,10311.08986,9803.89066,10995.78675,10033.27842,8629.892266,8935.044277,8088.44466,7777.341543,8691.003809,8613.409382,8992.741988,9562.783615,7971.414812,17972.40065,16997.29468,15638.84472,15644.91502,15744.01778,17450.23173,16200.04892,11822.72728,4257.709605,52580.67502,53995.70295,32950.78734,33743.47722,34337.65224,21755.04274,20553.30265,19214.82185,18693.82775,5129.790741,8800.023011,13811.84749,1790.786424,2761.399535,0,1928.372272,2236.800238,10962.03391,4317.92863,4632.797779,3468.82599,10192.98941,3155.228969,3262.626033,4910.760709,5548.377979,19214.01045,20655.95935,20646.48635,21518.15222,21546.38139,21302.8699,20942.71203,21151.69178,19467.35712,21138.66066,20045.83256,19564.34079,15618.06313,6609.202346,5059.652909,3742.766727,4869.52039,4504.50729,4273.622418,5516.324287,8023.125525,4478.651287,5686.049792,21318.76968,20876.36417,20876.36417,20469.70933,20281.66991,20384.00225,20061.16405,19780.76386,19551.15069,19280.92767,18689.08581,16786.22684,16066.26284,15928.52398,14737.69293,14737.69293,6109.556318,23117.27975,23117.27975,13240.55445,12837.02214,11236.94094,11050.19981,10883.91865,10736.40405,10400.39125,10537.95797,11564.68733,3623.051712,10457.3852
6922.633835,2685.838986,2874.844908,2959.148333,5380.982942,5011.991106,5189.996279,7636.593241,7222.362428,7037.802064,10345.28032,4775.181733,9270.284534,41649.80499,16858.04632,17654.5059,18517.58979,18054.471,17123.269,16208.17529,16855.96512,15266.87415,14271.25708,14186.98598,13807.09275,5782.87445,9357.443757,9420.76027,7224.526649,8877.504128,10415.39212,9292.526826,8269.588397,19169.67771,7111.287681,8834.479938,23163.59041,24224.0015,23351.18731,22376.56763,20537.9776,21013.13593,16016.00438,12174.38935,11706.43619,12832.17752,11836.21938,8815.827673,9297.166925,8940.869529,8679.408316,9811.010138,9771.057275,10157.59991,10739.09734,9312.101293,19286.96863,18405.63766,17217.05072,17211.05275,17313.20199,19017.17679,17757.57879,13385.47638,6005.163598,54116.95549,55558.52101,34498.78424,35261.9647,35864.32285,23466.90907,22063.89702,20953.59016,20471.58356,7057.314351,10673.18498,15541.18862,2873.369906,3895.180291,1928.372272,0,1637.845591,10258.8233,4105.182648,4324.23802,3539.499946,12015.28223,4824.942709,4964.51962,6571.2341,7306.470724,20459.52071,22089.93079,22083.6058,22955.47397,22984.68337,22760.62379,22472.36619,22681.36825,20941.36552,22672.39852,21580.85531,21144.24045,17232.43802,6986.483591,5858.071384,5202.435623,6425.106097,6187.880247,6041.311676,7194.200821,9942.841671,6301.583633,7488.966297,22990.92102,22512.53523,22512.53523,22137.24623,21979.3294,22084.88485,21767.01791,21488.65578,21261.55576,20988.03568,20338.56719,18495.2329,17738.59766,17692.34814,16454.76988,16454.76988,7942.916173,23037.69133,23037.69133,14325.69322,14062.56302,12436.58971,12226.26285,12084.27066,11921.69528,11666.66593,11872.44283,12865.10073,2220.979377,11846.8871
7200.300095,3535.456691,3753.835213,3708.166625,5751.999589,5025.155639,4857.140958,7455.974313,6733.765827,6642.490917,9177.375582,3257.614922,7811.806664,40444.63171,15447.52002,16251.17083,17075.15724,16664.31,15779.08788,14925.1483,15602.35021,13992.16717,13028.58282,12946.18827,12618.41192,4555.881375,8221.225419,8455.055127,5873.660395,7761.475857,9019.194871,7921.050789,6683.777944,18538.33004,5940.002108,7608.341843,22069.78098,23317.99952,22490.09287,21510.35562,19811.89038,20157.14764,15226.25768,11537.21831,11213.85757,12118.0802,11060.04661,7178.269744,7664.026342,7413.039577,7173.10698,8391.597979,8372.700259,8758.7143,9340.463136,8038.967323,17924.33975,17111.69073,16079.81345,16061.34219,16166.12355,17860.40239,16596.58087,12256.82394,6440.76342,52885.07405,54351.23667,33291.2579,34026.23467,34635.41838,22470.1221,20843.02284,20004.95163,19590.17547,6924.172229,10084.2173,14603.82705,3860.599246,2739.699326,2236.800238,1637.845591,0,8865.763297,2481.227954,2722.332379,1914.136118,11277.63249,4070.820008,4241.64634,5691.085146,6540.628843,19051.71423,20804.44101,20800.60879,21670.4968,21700.4099,21492.50682,21267.9473,21476.41924,19691.66854,21471.29654,20383.98879,19993.3516,16134.55692,8420.867624,4363.308917,5975.944267,7104.093998,6714.51441,6443.754696,7721.528971,9851.971593,6597.34543,7809.574645,21941.34319,21419.92394,21419.92394,21084.21615,20966.79981,21076.51081,20766.62923,20492.05964,20269.30628,19991.99735,19268.87854,17511.6907,16708.52586,16798.40971,15493.36574,15493.36574,8192.911286,21443.31949,21443.31949,12856.07886,12667.12667,11036.67804,10814.69301,10687.4124,10517.57673,10313.187,10562.85978,11523.9085,1551.394334,10578.15258
15139.49308,12344.81891,12563.74589,12467.19957,13994.71081,12885.56353,12160.12217,14446.91738,13105.47547,13288.78133,11887.77404,7846.971777,1257.93232,39534.72293,14417.8071,15155.43822,15403.08888,15640.28122,15366.45806,15224.32661,16025.83716,14550.28105,14062.93127,14014.7767,14157.67235,4561.462342,2411.398457,3597.584934,3040.898557,2678.305428,159.0804161,982.114161,3276.307433,22407.60138,10146.14152,10619.8704,22919.0267,25303.70779,24806.3893,23874.65855,23093.78292,22698.84766,18686.39274,16291.16556,16587.81771,16435.41257,15306.95693,4863.224521,5658.947812,7957.936437,8149.787637,9536.161078,9721.973587,9911.299779,10226.73136,10535.82088,16993.20823,16945.14978,17319.08168,17213.45113,17320.93825,18701.5003,17583.58203,14299.5932,14692.3673,51497.83849,53142.81008,32599.58146,33072.38848,33715.56894,23948.17281,20839.37237,22009.5244,22038.72022,14126.29425,15310.76224,17359.09096,12699.88249,9310.298624,10962.03391,10258.8233,8865.763297,0,6694.607509,6358.380045,7607.343038,15651.74631,10774.19952,10935.44793,11230.39118,12120.22627,17499.404,20254.4227,20273.11529,21039.42358,21072.75982,21026.76607,21355.39967,21539.61184,19572.02069,21565.78691,20620.64259,20625.68858,17641.47258,17240.62372,7877.37513,14619.92625,15598.26821,15057.48251,14651.09618,15989.20766,16682.2304,14635.3899,15754.71465,23110.8267,22336.04367,22336.04367,22307.34571,22472.33432,22599.2081,22370.23004,22146.31207,21973.14929,21698.89267,20562.49381,19575.40472,18583.09428,19486.26198,17968.91378,17968.91378,15975.16535,13517.23182,13517.23182,11725.17748,12427.84087,11249.0901,10986.1874,11053.04583,10873.03398,11221.93923,11759.07871,12136.0927,8134.448196,12094.92938
8578.800582,5717.061403,5933.301161,5809.953316,7339.24818,6302.206128,5725.69196,8238.01462,7127.817008,7188.34442,8123.150614,1947.716654,5546.886502,39002.49531,13693.97877,14506.33513,15232.28516,14945.70603,14172.77438,13463.69264,14193.95429,12563.45426,11687.36968,11610.75792,11401.39899,3027.942586,6534.008243,7064.468867,3897.252564,6135.428583,6839.805022,5810.448184,4228.040594,18239.63419,5134.764651,6514.084247,20911.38209,22493.67557,21752.30811,20772.75397,19336.37696,19451.87157,14713.24859,11390.25567,11317.64792,11818.93718,10690.20433,4737.81212,5296.864226,5497.892994,5340.148145,6763.186611,6802.170332,7170.579996,7731.571549,6804.281298,16256.08683,15599.55871,14902.55444,14859.49188,14967.98859,16620.828,15364.5575,11173.74564,8042.062043,51374.51263,52884.89443,31861.96535,32540.84488,33161.50637,21489.00887,19447.37321,19135.21527,18846.29051,7814.34848,10079.61458,13836.9828,6095.71302,2847.322404,4317.92863,4105.182648,2481.227954,6694.607509,0,349.6890939,923.6001359,10967.42853,4464.567558,4645.940477,5538.945036,6491.68671,17274.61,19277.94231,19279.27234,20139.1801,20170.34188,19996.82227,19901.77468,20107.625,18247.15475,20110.1498,19039.87136,18743.14052,15034.05666,10823.56316,2844.423518,7926.575803,8911.710119,8391.703628,8010.226099,9346.236696,10616.1727,8037.614916,9201.214977,20867.09781,20269.14078,20269.14078,20011.00006,19970.06904,20086.4224,19794.24702,19529.39284,19316.92263,19035.52795,18182.24555,16608.72017,15729.87683,16070.59779,14664.19458,14664.19458,9480.97068,18969.28729,18969.28729,10988.23527,10986.24807,9377.019562,9130.928748,9043.743612,8859.91971,8786.756384,9133.644194,9994.81061,2740.726972,9242.712059
8928.486972,6029.484851,6246.602082,6130.074185,7686.475001,6651.881467,6072.144056,8577.825288,7454.157561,7521.449372,8312.874909,2210.162836,5220.497801,39095.64803,13746.1871,14558.93992,15262.73911,15002.99048,14253.41633,13572.03307,14309.97627,12679.42603,11820.18844,11744.72862,11554.61409,2700.931498,6185.975215,6726.694776,3547.828133,5789.391846,6504.524371,5468.359265,3962.063489,18493.65283,5379.536422,6708.727567,21058.27225,22685.11006,21955.07559,20976.34683,19571.22887,19660.56769,14949.6186,11668.14813,11615.5793,12082.21878,10949.47862,4584.601173,5189.808444,5547.617845,5411.734883,6866.495343,6916.463698,7278.927163,7832.437329,6976.032884,16321.51567,15695.17399,15054.03898,15007.35072,15116.22408,16760.20142,15506.97181,11347.33191,8389.524635,51453.44729,52971.28349,31959.53414,32628.53869,33250.96898,21660.60776,19558.32917,19323.77818,19050.93359,8157.970479,10372.12882,14045.81854,6403.284944,3190.017135,4632.797779,4324.23802,2722.332379,6358.380045,349.6890939,0,1271.828094,11231.66239,4802.762747,4983.459122,5840.208231,6794.213586,17316.63938,19366.41598,19368.66977,20225.95569,20257.31308,20090.07431,20017.16687,20222.38799,18351.12394,20226.16733,19159.7453,18878.25106,15196.5741,11106.40917,3031.56506,8261.547394,9254.267943,8737.788598,8358.261879,9693.949294,10952.26308,8387.026431,9550.903897,21026.25459,20417.74542,20417.74542,20171.09547,20140.89133,20258.04352,19968.56144,19705.28362,19494.41281,19212.76035,18342.36084,16795.94858,15908.2936,16280.52694,14863.84391,14863.84391,9830.256998,18722.02909,18722.02909,11021.37078,11059.60613,9460.053539,9210.094442,9131.31596,8945.500728,8897.795241,9260.433037,10100.46916,2802.673593,9384.764153
7660.720567,4868.249091,5081.564917,4941.370969,6415.754173,5383.821839,4835.561886,7377.412996,6324.708217,6357.842835,7767.694777,1540.511016,6446.164655,38867.90453,13697.52169,14506.4222,15289.34714,14932.06999,14098.19528,13315.29723,14022.08797,12396.9164,11477.00139,11397.45476,11134.26074,3880.937379,7441.123672,7934.760847,4819.011613,7034.456387,7751.199588,6730.440326,5029.574227,17659.3776,4639.438123,6159.185812,20640.73816,22094.55511,21321.07471,20340.10814,18812.95326,19005.79166,14191.72581,10745.7129,10607.03558,11220.21641,10107.32292,5310.409172,5759.030976,5571.367372,5358.271977,6671.24239,6678.989597,7059.70288,7635.658779,6514.96312,16217.39875,15480.3601,14629.26564,14596.58723,14703.75403,16377.98551,15115.83859,10848.74802,7118.495079,51274.88427,52764.78965,31718.6379,32424.01076,33039.53748,21147.77165,19278.74195,18748.12466,18412.82583,6936.761194,9389.986935,13399.93812,5258.168903,1991.732969,3468.82599,3539.499946,1914.136118,7607.343038,923.6001359,1271.828094,0,10367.93057,3620.668174,3804.367377,4839.764275,5781.053133,17296.43808,19171.19434,19170.00461,20035.77277,20066.35778,19875.96309,19720.23434,19927.53297,18099.68445,19926.58804,18847.20645,18508.51841,14729.02883,10037.88475,2620.609705,7021.776646,7993.138468,7468.904592,7086.659189,8422.637056,9768.876119,7116.331379,8283.41197,20561.91277,19994.48559,19994.48559,19704.22552,19632.83979,19746.7661,19447.26538,19178.24296,18961.47015,18681.19712,17878.0384,16229.35212,15377.66722,15625.75626,14252.39519,14252.39519,8569.82468,19700.72334,19700.72334,11052.98122,10943.39251,9316.96453,9083.102749,8973.564035,8796.532543,8653.546083,8953.74305,9868.648696,2691.67958,9018.729574
7312.952561,10392.08686,10394.95227,10102.6744,8211.595394,7571.715078,6950.736357,5289.870244,4912.617959,5217.917937,3945.561555,9023.27546,14435.31089,30435.12384,8934.026635,9424.262319,10608.79746,9564.968755,8314.707427,6985.24275,7176.799971,6256.934072,5325.927726,5260.856663,4534.436171,13821.94318,16697.28765,17561.29321,14047.64968,16437.6732,15730.91749,15183.41449,12392.49952,7293.853492,5875.957038,5031.930314,11781.4163,12295.59807,11372.81669,10407.25325,8539.097861,9039.367146,4009.837385,821.217117,1874.86499,852.4141028,364.9440336,10875.26949,10249.25995,7813.233693,7558.715934,6419.033769,6195.602157,6161.723635,6145.057215,5161.50354,10234.09853,8798.95313,6512.52391,6596.64739,6664.013287,8222.459791,7143.297689,3754.793744,8197.828117,42938.14653,44266.88153,23379.35368,24274.59626,24831.58704,11736.60293,11438.29727,9141.712783,8534.029004,5813.599868,1675.025258,3912.49897,10641.66344,8599.755915,10192.98941,12015.28223,11277.63249,15651.74631,10967.42853,11231.66239,10367.93057,0,7236.474772,7079.516705,5599.081973,4741.708391,11739.04512,11947.10608,11920.93583,12737.50249,12758.87352,12425.67574,11710.6697,11910.20216,10618.4428,11877.43607,10829.79986,10141.74035,6263.440635,13724.56581,8330.871067,9613.194005,9108.324733,8496.057322,8067.688498,8349.969632,4725.370727,7598.585655,7345.58337,11438.96177,11148.06699,11148.06699,10622.79973,10326.40894,10416.18239,10080.93106,9797.536255,9562.654529,9307.886795,8965.392904,6859.035133,6342.843607,5818.864801,4851.185501,4851.185501,6921.297953,22541.35139,22541.35139,8216.739548,7014.311091,6431.042526,6526.026254,6299.188633,6355.715382,5689.414131,5217.113753,5827.399105,12735.14678,4767.652338
4440.756953,3890.649567,4001.834374,3711.73901,3625.622124,2346.599384,1414.125139,3776.174682,2733.660595,2738.257294,5724.396794,2927.368022,9536.175616,36937.90847,12624.46073,13387.03444,14361.66902,13744.14272,12708.67854,11677.92774,12268.73472,10732.65652,9694.367284,9608.13645,9155.417192,7487.544053,10959.29952,11528.85342,8265.856047,10579.36371,10902.24279,9998.201599,7738.691129,14473.66557,2696.891708,4387.030431,18383.65703,19400.47074,18534.63315,17558.59167,15775.38935,16196.89755,11217.58076,7468.920765,7158.750015,8069.084414,7037.627248,7184.381123,7181.453946,5659.923481,5300.178019,5874.692899,5756.546337,6115.902056,6658.84824,4945.735942,14891.98025,13874.21905,12484.01716,12489.70291,12588.85942,14295.10335,13044.8494,8667.772732,4240.273777,49425.44758,50841.49579,29795.59907,30588.98506,31182.72644,18648.40083,17400.82352,16129.23858,15650.26972,3379.886263,6014.031495,10717.25402,4272.127583,1628.94275,3155.228969,4824.942709,4070.820008,10774.19952,4464.567558,4802.762747,3620.668174,7236.474772,0,184.4732855,1760.889802,2497.622558,16171.43716,17520.08909,17509.67604,18380.70457,18408.6321,18160.03585,17788.32163,17997.27744,16321.63595,17983.99222,16891.19007,16410.07693,12467.64452,8796.556866,3186.333763,4791.517699,5340.120323,4662.446409,4161.196417,5443.965502,6152.775388,4016.828109,5036.509017,18189.05781,17732.8119,17732.8119,17337.6795,17165.45201,17269.81037,16950.12147,16671.02899,16443.09168,16170.55727,15549.31621,13676.5462,12935.02204,12868.6801,11633.32234,11633.32234,5212.290421,21556.07723,21556.07723,10363.57988,9840.889905,8280.307546,8117.903683,7931.745183,7800.492857,7397.422985,7480.683659,8522.636873,5579.576618,7364.886348
4305.126424,3941.408125,4043.981197,3750.226782,3539.246593,2253.638578,1281.769609,3597.208778,2550.198397,2554.101602,5646.559038,3088.842937,9695.481004,36831.75365,12578.24989,13336.89263,14320.23012,13689.68489,12644.98404,11602.39091,12185.57756,10657.63731,9615.152388,9528.770233,9066.130708,7669.792891,11136.21339,11709.90549,8440.649278,10757.71806,11062.70602,10164.36158,7886.723093,14308.41867,2675.098579,4341.374381,18266.47578,19259.50989,18389.11949,17413.72906,15617.57153,16051.18035,11065.78278,7302.383642,6981.935621,7909.766528,6885.038397,7302.396579,7280.678162,5709.664036,5346.590364,5873.782602,5749.4239,6104.165628,6640.825114,4906.879014,14828.38329,13796.724,12378.39559,12386.24758,12484.81099,14190.73941,12942.65665,8567.686684,4139.273515,49321.69583,50733.92146,29691.34268,30489.03334,31081.50465,18518.10573,17304.72774,15993.86077,15507.34523,3208.193528,5842.606737,10582.98456,4315.111067,1812.719881,3262.626033,4964.51962,4241.64634,10935.44793,4645.940477,4983.459122,3804.367377,7079.516705,184.4732855,0,1648.820383,2346.05716,16116.98615,17436.08917,17425.19029,18295.77682,18323.54037,18072.02945,17689.01542,17897.90386,16231.89033,17883.96556,16791.29531,16302.85169,12355.45088,8785.950681,3307.682855,4740.726215,5250.968496,4564.755826,4056.353855,5326.56365,5970.64819,3895.854447,4895.894438,18065.77768,17615.78595,17615.78595,17215.24536,17037.6739,17141.45415,16820.86203,16541.39202,16312.98889,16041.0485,15430.2071,13546.58805,12811.98873,12727.91623,11501.64908,11501.64908,5060.220716,21647.99247,21647.99247,10343.85121,9800.122872,8249.340555,8091.7698,7902.184824,7774.230411,7358.284506,7428.204006,8472.837426,5754.993727,7302.063231
